"","actor1","actor2"
"6581",113,45
"6582",113,45
"6583",95,26
"6584",38,17
"6585",60,121
"6586",67,154
"6587",20,131
"6588",6,64
"6589",117,47
"6590",59,120
"6591",120,4
"6592",59,138
"6593",118,5
"6594",59,49
"6595",59,4
"6596",34,57
"6597",5,69
"6598",1,154
"6599",91,149
"6600",67,24
"6601",118,43
"6602",43,112
"6603",43,112
"6604",43,156
"6605",67,68
"6606",82,121
"6607",48,56
"6608",122,61
"6609",122,61
"6610",47,34
"6611",46,114
"6612",39,142
"6613",149,91
"6614",113,138
"6615",120,92
"6616",138,109
"6617",117,27
"6618",92,120
"6619",47,117
"6620",20,131
"6621",24,67
"6622",20,131
"6623",92,138
"6624",122,20
"6625",59,49
"6626",20,61
"6627",74,41
"6628",57,47
"6629",59,138
"6630",121,24
"6631",120,138
"6632",108,88
"6633",20,131
"6634",122,20
"6635",20,131
"6636",122,20
"6637",20,122
"6638",122,20
"6639",39,142
"6640",59,92
"6641",120,59
"6642",27,57
"6643",121,154
"6644",59,49
"6645",33,137
"6646",137,33
"6647",20,122
"6648",20,131
"6649",20,61
"6650",67,143
"6651",149,91
"6652",121,154
"6653",34,117
"6654",56,80
"6655",6,64
"6656",77,15
"6657",36,66
"6658",17,117
"6659",72,57
"6660",77,53
"6661",57,27
"6662",27,72
"6663",6,13
"6664",122,20
"6665",118,79
"6666",17,47
"6667",47,117
"6668",104,105
"6669",104,10
"6670",104,105
"6671",27,47
"6672",27,57
"6673",104,10
"6674",47,117
"6675",92,138
"6676",46,20
"6677",59,49
"6678",121,82
"6679",120,92
"6680",65,147
"6681",82,81
"6682",20,131
"6683",82,121
"6684",20,131
"6685",20,3
"6686",156,152
"6687",67,122
"6688",67,154
"6689",67,98
"6690",60,67
"6691",67,1
"6692",67,147
"6693",3,20
"6694",67,1
"6695",113,15
"6696",118,79
"6697",118,79
"6698",118,79
"6699",34,27
"6700",47,27
"6701",120,92
"6702",61,20
"6703",49,59
"6704",61,122
"6705",130,138
"6706",44,137
"6707",137,44
"6708",74,41
"6709",47,27
"6710",44,137
"6711",120,92
"6712",120,59
"6713",121,82
"6714",92,120
"6715",120,59
"6716",147,67
"6717",20,3
"6718",58,95
"6719",20,61
"6720",85,63
"6721",27,47
"6722",44,137
"6723",117,57
"6724",137,44
"6725",85,63
"6726",44,137
"6727",20,131
"6728",46,109
"6729",57,27
"6730",120,92
"6731",27,72
"6732",72,57
"6733",38,48
"6734",5,69
"6735",15,113
"6736",61,68
"6737",143,144
"6738",36,156
"6739",39,142
"6740",44,111
"6741",20,131
"6742",26,95
"6743",39,142
"6744",92,59
"6745",41,74
"6746",5,69
"6747",75,123
"6748",45,15
"6749",114,46
"6750",67,1
"6751",67,1
"6752",119,18
"6753",15,45
"6754",82,121
"6755",20,131
"6756",17,27
"6757",43,156
"6758",15,45
"6759",85,63
"6760",61,131
"6761",63,74
"6762",59,120
"6763",59,49
"6764",92,138
"6765",46,131
"6766",120,4
"6767",46,109
"6768",24,67
"6769",146,60
"6770",121,82
"6771",46,109
"6772",154,65
"6773",27,72
"6774",27,57
"6775",60,146
"6776",60,65
"6777",82,121
"6778",5,58
"6779",17,56
"6780",59,138
"6781",117,27
"6782",91,58
"6783",49,138
"6784",34,27
"6785",59,138
"6786",118,69
"6787",17,80
"6788",34,117
"6789",65,147
"6790",65,60
"6791",143,144
"6792",131,20
"6793",131,20
"6794",131,20
"6795",43,36
"6796",67,11
"6797",15,109
"6798",44,33
"6799",44,33
"6800",46,20
"6801",5,69
"6802",120,138
"6803",117,27
"6804",34,27
"6805",59,49
"6806",120,92
"6807",46,20
"6808",120,92
"6809",120,138
"6810",91,149
"6811",41,63
"6812",69,5
"6813",5,69
"6814",117,27
"6815",120,92
"6816",39,142
"6817",27,117
"6818",17,47
"6819",143,144
"6820",122,61
"6821",24,67
"6822",5,58
"6823",119,18
"6824",58,5
"6825",11,67
"6826",120,92
"6827",41,152
"6828",109,15
"6829",15,109
"6830",5,69
"6831",109,15
"6832",24,67
"6833",24,124
"6834",57,117
"6835",74,5
"6836",74,5
"6837",74,5
"6838",95,26
"6839",65,147
"6840",59,109
"6841",122,61
"6842",24,11
"6843",122,61
"6844",9,27
"6845",25,113
"6846",17,117
"6847",1,116
"6848",61,122
"6849",156,55
"6850",138,58
"6851",121,82
"6852",60,65
"6853",58,138
"6854",117,17
"6855",3,20
"6856",49,59
"6857",92,138
"6858",149,91
"6859",92,120
"6860",53,138
"6861",20,131
"6862",142,39
"6863",117,34
"6864",117,34
"6865",20,131
"6866",59,4
"6867",118,85
"6868",95,53
"6869",1,65
"6870",60,121
"6871",20,17
"6872",117,17
"6873",69,5
"6874",65,2
"6875",33,137
"6876",82,121
"6877",82,124
"6878",59,138
"6879",7,65
"6880",67,24
"6881",15,45
"6882",122,131
"6883",77,53
"6884",56,17
"6885",60,121
"6886",56,17
"6887",61,122
"6888",72,57
"6889",146,148
"6890",59,65
"6891",82,65
"6892",82,11
"6893",82,61
"6894",17,47
"6895",63,74
"6896",41,152
"6897",41,152
"6898",117,72
"6899",119,137
"6900",137,119
"6901",119,137
"6902",56,17
"6903",20,131
"6904",20,131
"6905",59,138
"6906",74,63
"6907",138,120
"6908",117,27
"6909",63,152
"6910",117,17
"6911",24,67
"6912",1,67
"6913",47,27
"6914",117,34
"6915",106,41
"6916",39,90
"6917",15,109
"6918",91,149
"6919",131,24
"6920",25,45
"6921",121,82
"6922",121,2
"6923",82,121
"6924",67,1
"6925",67,24
"6926",67,24
"6927",67,60
"6928",120,59
"6929",61,122
"6930",92,138
"6931",92,120
"6932",120,4
"6933",61,122
"6934",92,138
"6935",59,120
"6936",131,20
"6937",131,20
"6938",138,154
"6939",61,131
"6940",20,131
"6941",46,20
"6942",46,20
"6943",7,148
"6944",41,152
"6945",46,20
"6946",6,64
"6947",120,92
"6948",6,64
"6949",91,149
"6950",46,18
"6951",46,18
"6952",34,47
"6953",1,67
"6954",20,131
"6955",143,24
"6956",88,108
"6957",20,46
"6958",46,45
"6959",46,17
"6960",119,18
"6961",118,85
"6962",120,92
"6963",46,20
"6964",46,131
"6965",46,18
"6966",20,67
"6967",20,46
"6968",59,120
"6969",120,59
"6970",138,62
"6971",138,130
"6972",48,38
"6973",39,54
"6974",39,54
"6975",91,149
"6976",1,67
"6977",130,138
"6978",27,47
"6979",47,34
"6980",119,137
"6981",62,138
"6982",60,67
"6983",20,61
"6984",98,40
"6985",59,138
"6986",38,48
"6987",120,4
"6988",91,149
"6989",59,49
"6990",67,98
"6991",67,147
"6992",131,20
"6993",131,20
"6994",48,56
"6995",48,38
"6996",120,92
"6997",34,27
"6998",118,112
"6999",120,92
"7000",34,57
"7001",137,127
"7002",92,120
"7003",46,18
"7004",138,92
"7005",59,138
"7006",92,138
"7007",144,120
"7008",112,118
"7009",120,92
"7010",17,47
"7011",58,53
"7012",46,20
"7013",102,55
"7014",66,19
"7015",46,131
"7016",19,66
"7017",28,108
"7018",59,138
"7019",20,122
"7020",122,20
"7021",122,20
"7022",20,122
"7023",20,47
"7024",27,17
"7025",144,156
"7026",27,17
"7027",122,140
"7028",4,144
"7029",20,131
"7030",65,147
"7031",20,131
"7032",99,29
"7033",48,38
"7034",48,38
"7035",122,131
"7036",48,38
"7037",20,17
"7038",46,131
"7039",45,138
"7040",53,156
"7041",53,113
"7042",120,59
"7043",61,20
"7044",53,113
"7045",48,80
"7046",44,137
"7047",17,80
"7048",20,131
"7049",137,44
"7050",20,131
"7051",119,114
"7052",44,137
"7053",59,120
"7054",13,132
"7055",131,45
"7056",132,13
"7057",154,1
"7058",53,90
"7059",45,53
"7060",15,113
"7061",20,131
"7062",91,149
"7063",120,59
"7064",122,20
"7065",138,113
"7066",20,131
"7067",20,61
"7068",24,45
"7069",131,67
"7070",48,145
"7071",48,38
"7072",65,15
"7073",120,4
"7074",149,91
"7075",122,61
"7076",46,18
"7077",59,49
"7078",46,131
"7079",41,63
"7080",148,7
"7081",120,138
"7082",120,92
"7083",118,85
"7084",20,122
"7085",109,45
"7086",20,122
"7087",134,53
"7088",20,122
"7089",46,20
"7090",17,27
"7091",104,10
"7092",120,4
"7093",20,131
"7094",56,17
"7095",1,147
"7096",17,27
"7097",20,131
"7098",20,122
"7099",46,20
"7100",122,20
"7101",75,144
"7102",20,131
"7103",113,131
"7104",20,122
"7105",59,138
"7106",45,25
"7107",29,55
"7108",59,120
"7109",156,20
"7110",91,75
"7111",44,33
"7112",119,18
"7113",149,91
"7114",41,63
"7115",119,18
"7116",91,149
"7117",137,151
"7118",48,80
"7119",138,59
"7120",48,38
"7121",41,63
"7122",137,151
"7123",59,65
"7124",122,61
"7125",138,154
"7126",59,92
"7127",91,149
"7128",20,61
"7129",43,102
"7130",67,154
"7131",67,24
"7132",67,154
"7133",91,73
"7134",46,131
"7135",54,42
"7136",137,127
"7137",151,127
"7138",156,55
"7139",121,82
"7140",59,138
"7141",26,58
"7142",60,24
"7143",156,102
"7144",58,26
"7145",20,131
"7146",20,46
"7147",66,36
"7148",20,131
"7149",77,113
"7150",77,53
"7151",39,94
"7152",58,95
"7153",121,82
"7154",120,92
"7155",82,121
"7156",39,50
"7157",77,53
"7158",121,82
"7159",95,58
"7160",20,131
"7161",20,131
"7162",104,62
"7163",24,107
"7164",138,59
"7165",24,45
"7166",34,47
"7167",46,131
"7168",82,121
"7169",34,27
"7170",82,121
"7171",20,131
"7172",67,24
"7173",67,24
"7174",34,47
"7175",147,1
"7176",34,17
"7177",138,59
"7178",138,59
"7179",77,53
"7180",91,149
"7181",122,20
"7182",121,122
"7183",140,104
"7184",46,33
"7185",59,65
"7186",59,65
"7187",146,148
"7188",46,113
"7189",113,61
"7190",58,53
"7191",91,149
"7192",91,149
"7193",122,131
"7194",120,92
"7195",59,49
"7196",45,25
"7197",7,65
"7198",67,11
"7199",122,65
"7200",24,131
"7201",67,1
"7202",61,122
"7203",67,147
"7204",67,1
"7205",67,98
"7206",67,45
"7207",127,151
"7208",66,36
"7209",137,127
"7210",121,82
"7211",120,113
"7212",85,118
"7213",149,91
"7214",143,58
"7215",120,4
"7216",147,67
"7217",34,117
"7218",91,149
"7219",147,65
"7220",46,20
"7221",41,74
"7222",20,131
"7223",34,17
"7224",46,20
"7225",85,63
"7226",66,102
"7227",75,144
"7228",46,20
"7229",91,149
"7230",1,154
"7231",60,65
"7232",59,65
"7233",46,20
"7234",46,20
"7235",20,131
"7236",45,109
"7237",20,131
"7238",67,123
"7239",46,133
"7240",24,90
"7241",46,131
"7242",34,47
"7243",59,49
"7244",34,117
"7245",120,92
"7246",46,131
"7247",34,80
"7248",82,121
"7249",82,121
"7250",61,17
"7251",121,82
"7252",61,122
"7253",61,122
"7254",46,131
"7255",82,121
"7256",7,11
"7257",121,82
"7258",7,148
"7259",20,131
"7260",20,17
"7261",20,131
"7262",69,102
"7263",22,40
"7264",24,11
"7265",138,59
"7266",91,149
"7267",109,45
"7268",34,57
"7269",46,131
"7270",91,149
"7271",122,61
"7272",92,138
"7273",59,49
"7274",95,58
"7275",149,91
"7276",58,143
"7277",120,138
"7278",45,67
"7279",91,58
"7280",45,147
"7281",91,149
"7282",122,20
"7283",122,20
"7284",61,15
"7285",61,131
"7286",67,24
"7287",61,20
"7288",90,24
"7289",39,50
"7290",143,58
"7291",137,119
"7292",120,92
"7293",98,67
"7294",149,91
"7295",41,152
"7296",149,91
"7297",53,138
"7298",34,47
"7299",20,131
"7300",67,11
"7301",41,152
"7302",77,53
"7303",24,11
"7304",20,131
"7305",24,60
"7306",24,143
"7307",24,155
"7308",59,120
"7309",138,120
"7310",138,92
"7311",121,65
"7312",20,131
"7313",20,131
"7314",39,142
"7315",120,4
"7316",6,64
"7317",120,92
"7318",57,72
"7319",57,72
"7320",11,67
"7321",120,4
"7322",91,149
"7323",20,131
"7324",104,105
"7325",20,131
"7326",5,69
"7327",69,5
"7328",72,57
"7329",45,138
"7330",45,138
"7331",69,103
"7332",59,49
"7333",143,58
"7334",20,131
"7335",59,49
"7336",41,152
"7337",130,138
"7338",20,131
"7339",109,45
"7340",120,92
"7341",67,24
"7342",67,45
"7343",67,24
"7344",67,7
"7345",131,20
"7346",20,131
"7347",44,151
"7348",44,151
"7349",151,44
"7350",122,20
"7351",53,58
"7352",59,92
"7353",59,92
"7354",5,69
"7355",20,122
"7356",58,53
"7357",116,67
"7358",107,60
"7359",142,39
"7360",142,39
"7361",24,124
"7362",16,151
"7363",120,138
"7364",20,131
"7365",57,72
"7366",95,91
"7367",60,67
"7368",138,1
"7369",119,137
"7370",58,113
"7371",138,45
"7372",120,92
"7373",137,18
"7374",137,97
"7375",20,131
"7376",1,156
"7377",60,24
"7378",24,11
"7379",156,84
"7380",34,57
"7381",120,92
"7382",142,39
"7383",39,142
"7384",119,18
"7385",77,53
"7386",20,131
"7387",11,24
"7388",34,47
"7389",24,11
"7390",58,91
"7391",11,67
"7392",156,61
"7393",122,61
"7394",67,24
"7395",67,1
"7396",44,151
"7397",67,1
"7398",67,1
"7399",1,67
"7400",1,67
"7401",39,50
"7402",20,131
"7403",20,17
"7404",142,39
"7405",5,74
"7406",20,131
"7407",61,20
"7408",20,131
"7409",1,67
"7410",1,100
"7411",67,11
"7412",122,20
"7413",43,140
"7414",149,91
"7415",120,59
"7416",113,15
"7417",61,20
"7418",20,131
"7419",34,17
"7420",121,1
"7421",41,63
"7422",39,19
"7423",59,49
"7424",59,49
"7425",148,29
"7426",6,51
"7427",61,68
"7428",61,68
"7429",61,68
"7430",142,39
"7431",61,68
"7432",142,39
"7433",1,100
"7434",85,63
"7435",34,9
"7436",6,64
"7437",59,49
"7438",67,1
"7439",20,131
"7440",61,20
"7441",67,98
"7442",67,98
"7443",120,138
"7444",42,54
"7445",34,57
"7446",120,92
"7447",7,148
"7448",46,131
"7449",109,45
"7450",24,67
"7451",82,121
"7452",156,67
"7453",156,67
"7454",98,67
"7455",39,94
"7456",82,121
"7457",59,49
"7458",91,95
"7459",120,92
"7460",120,92
"7461",67,11
"7462",20,131
"7463",61,20
"7464",43,55
"7465",67,147
"7466",113,53
"7467",113,138
"7468",61,20
"7469",156,140
"7470",82,121
"7471",20,131
"7472",42,85
"7473",91,149
"7474",61,15
"7475",34,9
"7476",67,147
"7477",67,1
"7478",20,131
"7479",67,1
"7480",1,67
"7481",1,76
"7482",76,1
"7483",1,76
"7484",43,112
"7485",34,9
"7486",34,9
"7487",43,156
"7488",61,20
"7489",1,67
"7490",149,91
"7491",59,49
"7492",59,113
"7493",120,92
"7494",59,65
"7495",113,59
"7496",113,15
"7497",113,53
"7498",72,57
"7499",20,61
"7500",156,55
"7501",20,61
"7502",43,156
"7503",113,122
"7504",122,20
"7505",7,65
"7506",59,138
"7507",20,131
"7508",121,82
"7509",122,20
"7510",120,92
"7511",122,131
"7512",60,67
"7513",120,92
"7514",59,138
"7515",61,20
"7516",61,20
"7517",61,60
"7518",20,61
"7519",119,18
"7520",57,47
"7521",61,122
"7522",57,47
"7523",120,92
"7524",138,155
"7525",45,109
"7526",1,67
"7527",10,121
"7528",59,49
"7529",59,120
"7530",61,20
"7531",20,131
"7532",61,20
"7533",120,92
"7534",61,20
"7535",67,1
"7536",1,121
"7537",67,24
"7538",24,67
"7539",24,67
"7540",67,24
"7541",1,147
"7542",60,11
"7543",5,69
"7544",60,121
"7545",147,1
"7546",77,53
"7547",60,147
"7548",121,10
"7549",20,131
"7550",59,130
"7551",42,90
"7552",20,131
"7553",69,5
"7554",5,69
"7555",20,131
"7556",20,131
"7557",20,131
"7558",20,61
"7559",69,5
"7560",20,131
"7561",20,131
"7562",61,20
"7563",61,17
"7564",20,61
"7565",61,17
"7566",61,17
"7567",140,103
"7568",120,92
"7569",77,53
"7570",77,45
"7571",103,140
"7572",20,131
"7573",131,122
"7574",60,7
"7575",122,20
"7576",121,82
"7577",5,69
"7578",5,69
"7579",1,42
"7580",1,100
"7581",69,5
"7582",5,69
"7583",5,69
"7584",120,138
"7585",5,69
"7586",137,18
"7587",138,59
"7588",138,59
"7589",20,131
"7590",20,131
"7591",20,131
"7592",20,131
"7593",20,131
"7594",57,47
"7595",138,92
"7596",121,11
"7597",59,49
"7598",69,5
"7599",20,61
"7600",20,131
"7601",59,138
"7602",59,138
"7603",59,138
"7604",59,92
"7605",20,131
"7606",117,57
"7607",77,53
"7608",60,124
"7609",17,20
"7610",122,20
"7611",120,92
"7612",120,92
"7613",60,67
"7614",59,49
"7615",57,47
"7616",137,18
"7617",44,125
"7618",137,18
"7619",138,59
"7620",44,151
"7621",20,131
"7622",138,15
"7623",67,29
"7624",92,138
"7625",119,35
"7626",119,35
"7627",120,4
"7628",7,60
"7629",5,69
"7630",120,92
"7631",120,92
"7632",75,91
"7633",24,45
"7634",67,29
"7635",67,147
"7636",117,72
"7637",5,74
"7638",61,131
"7639",82,81
"7640",117,72
"7641",113,25
"7642",59,49
"7643",59,49
"7644",121,11
"7645",121,11
"7646",121,45
"7647",117,72
"7648",60,7
"7649",121,82
"7650",60,107
"7651",34,117
"7652",131,122
"7653",7,148
"7654",95,58
"7655",74,108
"7656",147,60
"7657",67,1
"7658",67,1
"7659",65,138
"7660",20,131
"7661",20,131
"7662",61,122
"7663",61,131
"7664",92,138
"7665",67,154
"7666",120,59
"7667",60,11
"7668",66,69
"7669",77,109
"7670",82,121
"7671",104,105
"7672",104,105
"7673",46,133
"7674",17,20
"7675",46,131
"7676",39,142
"7677",144,58
"7678",69,118
"7679",58,144
"7680",59,92
"7681",144,58
"7682",77,53
"7683",120,138
"7684",120,4
"7685",61,20
"7686",20,131
"7687",20,61
"7688",39,142
"7689",39,54
"7690",113,45
"7691",58,144
"7692",59,65
"7693",58,144
"7694",58,66
"7695",88,123
"7696",95,53
"7697",60,121
"7698",120,92
"7699",43,69
"7700",1,121
"7701",59,49
"7702",88,123
"7703",41,152
"7704",123,67
"7705",67,11
"7706",43,112
"7707",20,131
"7708",20,122
"7709",20,61
"7710",123,19
"7711",1,76
"7712",121,1
"7713",1,121
"7714",6,13
"7715",46,131
"7716",123,70
"7717",77,53
"7718",46,131
"7719",5,69
"7720",41,152
"7721",90,78
"7722",140,156
"7723",59,49
"7724",77,53
"7725",45,138
"7726",1,154
"7727",95,58
"7728",46,131
"7729",58,95
"7730",58,95
"7731",53,77
"7732",59,49
"7733",95,58
"7734",7,65
"7735",121,82
"7736",24,78
"7737",24,67
"7738",131,20
"7739",75,91
"7740",82,81
"7741",130,138
"7742",138,154
"7743",66,69
"7744",20,131
"7745",20,131
"7746",20,131
"7747",20,131
"7748",43,55
"7749",75,91
"7750",75,91
"7751",97,137
"7752",121,82
"7753",5,69
"7754",120,130
"7755",39,54
"7756",69,5
"7757",117,17
"7758",1,100
"7759",34,17
"7760",120,98
"7761",26,58
"7762",57,27
"7763",57,47
"7764",120,130
"7765",58,26
"7766",120,4
"7767",20,131
"7768",131,61
"7769",20,131
"7770",20,131
"7771",131,20
"7772",122,131
"7773",131,61
"7774",41,42
"7775",20,131
"7776",120,138
"7777",46,131
"7778",59,53
"7779",121,60
"7780",95,58
"7781",113,45
"7782",113,45
"7783",156,131
"7784",69,156
"7785",95,58
"7786",95,58
"7787",122,131
"7788",44,137
"7789",137,44
"7790",44,137
"7791",137,44
"7792",44,137
"7793",58,26
"7794",60,65
"7795",122,131
"7796",131,61
"7797",120,4
"7798",120,138
"7799",120,138
"7800",95,58
"7801",20,131
"7802",20,131
"7803",20,131
"7804",7,65
"7805",127,44
"7806",1,60
"7807",77,109
"7808",61,11
"7809",122,20
"7810",131,20
"7811",67,24
"7812",34,57
"7813",131,123
"7814",131,20
"7815",43,143
"7816",46,131
"7817",106,118
"7818",156,55
"7819",156,55
"7820",74,69
"7821",74,69
"7822",6,64
"7823",59,49
"7824",69,74
"7825",74,69
"7826",140,112
"7827",67,98
"7828",24,67
"7829",85,100
"7830",138,130
"7831",113,45
"7832",104,105
"7833",121,65
"7834",46,131
"7835",45,138
"7836",60,7
"7837",45,109
"7838",60,145
"7839",76,42
"7840",145,60
"7841",58,26
"7842",69,118
"7843",46,18
"7844",41,152
"7845",138,92
"7846",69,43
"7847",121,90
"7848",67,1
"7849",67,98
"7850",20,131
"7851",20,131
"7852",127,44
"7853",11,24
"7854",41,152
"7855",46,131
"7856",46,131
"7857",44,137
"7858",135,121
"7859",135,64
"7860",121,135
"7861",77,53
"7862",46,20
"7863",39,94
"7864",59,49
"7865",41,74
"7866",116,78
"7867",59,49
"7868",60,121
"7869",67,116
"7870",34,117
"7871",121,82
"7872",123,135
"7873",135,121
"7874",151,127
"7875",121,135
"7876",5,74
"7877",59,138
"7878",74,5
"7879",138,59
"7880",59,138
"7881",126,156
"7882",34,47
"7883",155,67
"7884",5,74
"7885",5,74
"7886",119,35
"7887",90,123
"7888",41,63
"7889",138,65
"7890",59,49
"7891",120,4
"7892",1,121
"7893",69,5
"7894",5,69
"7895",20,131
"7896",20,131
"7897",20,131
"7898",59,49
"7899",137,44
"7900",41,74
"7901",61,90
"7902",17,20
"7903",137,151
"7904",131,20
"7905",60,67
"7906",60,121
"7907",131,20
"7908",58,144
"7909",79,1
"7910",59,92
"7911",58,53
"7912",151,127
"7913",24,67
"7914",61,68
"7915",82,121
"7916",109,113
"7917",34,17
"7918",59,65
"7919",82,81
"7920",59,92
"7921",24,121
"7922",24,11
"7923",59,120
"7924",20,131
"7925",20,17
"7926",98,148
"7927",59,138
"7928",70,123
"7929",34,73
"7930",154,41
"7931",34,117
"7932",58,66
"7933",72,27
"7934",41,152
"7935",69,156
"7936",82,121
"7937",46,131
"7938",120,59
"7939",46,131
"7940",59,49
"7941",34,48
"7942",117,72
"7943",131,24
"7944",34,48
"7945",24,45
"7946",111,114
"7947",131,20
"7948",24,84
"7949",20,131
"7950",20,131
"7951",20,131
"7952",20,131
"7953",20,17
"7954",20,131
"7955",113,15
"7956",20,131
"7957",131,61
"7958",61,20
"7959",61,20
"7960",61,20
"7961",61,20
"7962",61,20
"7963",20,61
"7964",106,118
"7965",135,121
"7966",131,61
"7967",74,63
"7968",67,156
"7969",90,78
"7970",156,43
"7971",46,18
"7972",74,63
"7973",46,131
"7974",85,63
"7975",59,120
"7976",82,81
"7977",120,59
"7978",65,7
"7979",65,7
"7980",58,144
"7981",77,53
"7982",65,2
"7983",20,131
"7984",20,131
"7985",34,57
"7986",7,65
"7987",43,69
"7988",43,149
"7989",58,144
"7990",7,65
"7991",156,67
"7992",20,131
"7993",26,58
"7994",34,149
"7995",120,138
"7996",90,156
"7997",24,67
"7998",77,113
"7999",20,131
"8000",20,131
"8001",122,20
"8002",90,42
"8003",1,62
"8004",43,156
"8005",117,57
"8006",74,88
"8007",59,49
"8008",121,82
"8009",60,121
"8010",67,24
"8011",98,67
"8012",82,121
"8013",131,67
"8014",77,53
"8015",20,131
"8016",20,131
"8017",20,131
"8018",119,46
"8019",20,131
"8020",20,131
"8021",20,131
"8022",77,53
"8023",60,121
"8024",60,121
"8025",11,147
"8026",20,131
"8027",59,138
"8028",121,60
"8029",120,4
"8030",59,130
"8031",20,131
"8032",120,59
"8033",120,92
"8034",20,117
"8035",59,138
"8036",117,20
"8037",20,117
"8038",82,121
"8039",120,92
"8040",117,20
"8041",131,20
"8042",90,123
"8043",20,131
"8044",59,138
"8045",20,131
"8046",20,131
"8047",120,59
"8048",20,131
"8049",120,92
"8050",120,92
"8051",20,131
"8052",20,131
"8053",72,57
"8054",43,69
"8055",43,112
"8056",43,112
"8057",1,76
"8058",131,55
"8059",58,95
"8060",59,120
"8061",59,49
"8062",41,74
"8063",60,11
"8064",1,100
"8065",20,131
"8066",20,131
"8067",109,131
"8068",120,59
"8069",131,109
"8070",20,131
"8071",116,78
"8072",59,92
"8073",59,92
"8074",118,85
"8075",20,131
"8076",120,130
"8077",66,126
"8078",146,42
"8079",20,131
"8080",59,120
"8081",20,131
"8082",59,138
"8083",59,138
"8084",41,152
"8085",77,53
"8086",59,120
"8087",120,59
"8088",1,147
"8089",1,154
"8090",1,154
"8091",120,130
"8092",131,55
"8093",138,59
"8094",57,47
"8095",72,57
"8096",85,42
"8097",34,57
"8098",5,69
"8099",34,80
"8100",156,43
"8101",34,117
"8102",34,57
"8103",59,92
"8104",20,131
"8105",59,49
"8106",20,131
"8107",46,131
"8108",74,63
"8109",46,131
"8110",46,131
"8111",69,102
"8112",20,131
"8113",69,30
"8114",46,18
"8115",34,48
"8116",112,118
"8117",20,131
"8118",46,119
"8119",46,131
"8120",46,131
"8121",20,131
"8122",119,46
"8123",41,152
"8124",46,119
"8125",120,4
"8126",74,112
"8127",120,4
"8128",20,131
"8129",20,131
"8130",46,131
"8131",7,138
"8132",120,138
"8133",131,55
"8134",119,46
"8135",131,55
"8136",65,7
"8137",120,138
"8138",59,49
"8139",59,53
"8140",117,20
"8141",41,152
"8142",156,55
"8143",41,63
"8144",5,69
"8145",46,18
